customer_id,customer_name,gender,date_of_birth,city,state,pincode,registration_date,acquisition_channel,customer_segment,is_repeat_customer,churn_risk,customer_lifetime_value
4811,Diya Patel,Female,1988-08-10,Patna,Bihar,800071,2026-03-26,Marketplace Campaign,New,Yes,Medium,25214
4812,Kavya Agarwal,Male,1984-04-08,Delhi,Delhi,110020,2024-08-10,Social Media,New,Yes,High,5124
4813,Rahul Mehta,Female,1999-02-14,Hyderabad,Telangana,500033,2025-05-05,Organic Search,New,No,Medium,21162
4814,Sneha Verma,Female,2004-11-04,Hyderabad,Telangana,500035,2026-02-12,Organic Search,Returning,Yes,High,49999
4815,Sneha Patel,Male,1988-01-03,Lucknow,Uttar Pradesh,226016,2024-08-17,Referral,New,No,High,8892
4816,Manish Mukherjee,Female,2000-04-28,Bengaluru,Karnataka,560011,2025-11-26,Social Media,New,No,High,48562
4817,Swati Verma,Female,1994-03-13,Bengaluru,Karnataka,560036,2026-07-03,Direct,New,Yes,High,39474
4818,Pooja Singh,Male,1997-03-20,Hyderabad,Telangana,500021,2025-04-10,Referral,New,No,Low,47386
4819,Nisha Agarwal,Other,1977-10-17,Lucknow,Uttar Pradesh,226015,2025-05-28,Paid Search,New,No,Low,41055
4820,Rajesh Bhat,Male,1993-07-20,Chennai,Tamil Nadu,600048,2026-05-28,Direct,New,No,High,7489
4821,Diya Kumar,Female,1975-09-26,Mumbai,Maharashtra,400066,2025-11-07,Social Media,High Value,No,Low,39920
4822,Sai Sen,Male,1981-03-22,Kochi,Kerala,682038,2025-03-23,Social Media,High Value,No,Low,37860
4823,Rajesh Reddy,Female,1971-01-18,Bengaluru,Karnataka,560053,2024-10-07,Organic Search,New,No,Low,38782
4824,Sanjay Mukherjee,Female,1988-04-09,Kochi,Kerala,682019,2025-01-10,Referral,New,Yes,Low,39121
4825,Nikhil Kulkarni,Female,1976-02-19,Ahmedabad,Gujarat,380081,2024-08-01,Social Media,New,Yes,Low,11968
4826,Vivaan Mukherjee,Male,1977-07-23,Ahmedabad,Gujarat,380074,2026-03-18,Paid Search,New,No,High,11198
4827,Diya Patel,Male,1999-07-21,Kochi,Kerala,682037,2024-11-05,Social Media,New,No,Medium,28807
4828,Aditya Chowdhury,Female,1965-06-30,Indore,Madhya Pradesh,452061,2024-10-16,Social Media,New,No,Medium,35354
4829,Nikhil Verma,Female,1968-07-25,Delhi,Delhi,110073,2024-08-13,Direct,New,Yes,High,17675
4830,Pooja Singh,Male,1992-08-13,Chennai,Tamil Nadu,600046,2026-04-05,Referral,New,No,High,12863
4831,Shreya Reddy,Male,2006-05-09,Hyderabad,Telangana,500062,2026-07-17,Referral,New,No,Low,32296
4832,Poonam Kumar,Male,1977-11-04,Patna,Bihar,800094,2025-06-25,Paid Search,High Value,Yes,Medium,47338
4833,Ananya Kulkarni,Female,1981-12-01,Kochi,Kerala,682038,2025-05-23,Direct,New,No,High,47124
4834,Swati Chatterjee,Male,1980-05-15,Kochi,Kerala,682078,2025-12-20,Organic Search,New,Yes,High,14491
4835,Ayaan Deshmukh,Female,1986-05-05,Mumbai,Maharashtra,400011,2026-06-20,Paid Search,New,No,High,33567
4836,Rohan Nair,Male,1984-11-12,Indore,Madhya Pradesh,452012,2025-10-06,Referral,High Value,No,High,5824
4837,Neha Sharma,Female,1996-09-30,Ahmedabad,Gujarat,380046,2026-01-21,Marketplace Campaign,High Value,Yes,High,40271
4838,Priya Chowdhury,Female,1974-09-15,Mumbai,Maharashtra,400060,2025-06-27,Organic Search,High Value,No,Medium,42714
4839,Nikhil Chatterjee,Male,1995-05-03,Kolkata,West Bengal,700035,2026-07-11,Social Media,New,Yes,High,6197
4840,Manish Reddy,Male,1973-02-24,Indore,Madhya Pradesh,452042,2025-06-25,Referral,New,No,High,24861
4841,Divya Verma,Female,1971-05-06,Jaipur,Rajasthan,302024,2025-09-16,Direct,New,Yes,High,31138
4842,Manish Das,Female,1969-03-09,Pune,Maharashtra,411080,2025-02-07,Social Media,New,No,High,38532
4843,Swati Kulkarni,Male,1997-08-14,Lucknow,Uttar Pradesh,226032,2024-10-01,Direct,New,No,High,9616
4844,Reyansh Nair,Female,1980-04-19,Lucknow,Uttar Pradesh,226062,2026-07-14,Referral,New,Yes,Low,31580
4845,Arjun Chatterjee,Female,1993-03-06,Delhi,Delhi,110070,2024-11-30,Social Media,New,No,High,11009
4846,Tanvi Agarwal,Female,2006-04-27,Lucknow,Uttar Pradesh,226082,2025-04-14,Social Media,New,No,Low,24446
4847,Aditya Deshmukh,Male,1981-11-25,Patna,Bihar,800089,2024-10-17,Paid Search,New,No,High,29270
4848,Rahul Sen,Male,1988-06-18,Mumbai,Maharashtra,400077,2025-01-30,Organic Search,New,No,Low,43226
4849,Diya Gupta,Female,2004-06-15,Bengaluru,Karnataka,560034,2024-10-02,Organic Search,High Value,Yes,High,27436
4850,Ayaan Agarwal,Female,1992-07-29,Kolkata,West Bengal,700038,2024-08-18,Organic Search,New,No,Medium,25634
4851,Meera Gupta,Male,1996-07-28,Patna,Bihar,800021,2024-12-16,Marketplace Campaign,New,No,Medium,23519
4852,Arjun Deshmukh,Female,1971-12-26,Ahmedabad,Gujarat,380066,2025-05-06,Organic Search,New,No,Medium,23249
4853,Vivaan Nair,Female,1974-12-30,Bengaluru,Karnataka,560016,2024-09-29,Affiliate,New,No,Medium,28028
4854,Sneha Rao,Female,1986-08-07,Delhi,Delhi,110065,2025-08-15,Social Media,At Risk,Yes,Low,41804
4855,Arjun Das,Male,1994-02-11,Delhi,Delhi,110069,2026-07-26,Direct,New,No,Medium,44244
4856,Rahul Sharma,Female,1997-02-01,Indore,Madhya Pradesh,452074,2025-06-27,Paid Search,New,No,Medium,16062
4857,Arjun Nair,Male,2005-07-26,Jaipur,Rajasthan,302065,2024-08-03,Paid Search,New,No,Low,47807
4858,Sai Mehta,Female,1984-12-19,Delhi,Delhi,110011,2024-10-24,Referral,High Value,Yes,Low,8840
4859,Gaurav Reddy,Female,1994-11-05,Pune,Maharashtra,411017,2024-11-09,Social Media,At Risk,No,Low,11392
4860,Pooja Chatterjee,Female,1978-09-29,Delhi,Delhi,110096,2025-09-29,Organic Search,At Risk,Yes,Medium,6209
4861,Manish Nair,Female,1998-04-15,Ahmedabad,Gujarat,380033,2026-05-05,Organic Search,High Value,Yes,High,35629
4862,Krishna Mehta,Female,1979-04-03,Ahmedabad,Gujarat,380081,2026-06-25,Social Media,New,No,Low,28414
4863,Sai Chatterjee,Male,2004-04-29,Patna,Bihar,800040,2025-05-10,Social Media,New,Yes,Medium,13449
4864,Nisha Bhat,Male,1984-06-22,Patna,Bihar,800010,2025-06-26,Organic Search,Returning,No,Medium,32273
4865,Sunita Mehta,Female,1976-08-27,Delhi,Delhi,110081,2026-02-05,Referral,New,Yes,High,17724
4866,Nikhil Kumar,Male,1993-09-16,Kolkata,West Bengal,700074,2025-05-31,Paid Search,New,Yes,Medium,35660
4867,Vivaan Agarwal,Female,1998-04-17,Kochi,Kerala,682011,2025-06-08,Organic Search,New,No,Low,25819
4868,Rohan Joshi,Male,1971-03-14,Delhi,Delhi,110033,2025-01-16,Organic Search,New,No,Medium,48726
4869,Aditya Singh,Male,1992-06-13,Jaipur,Rajasthan,302094,2026-01-14,Referral,New,No,Medium,7560
4870,Rahul Mehta,Female,1983-04-29,Delhi,Delhi,110034,2025-05-19,Paid Search,Returning,Yes,High,45419
4871,Swati Mehta,Female,2003-12-23,Chennai,Tamil Nadu,600010,2024-10-28,Referral,Returning,No,Medium,26023
4872,Ishaan Agarwal,Male,1976-11-04,Jaipur,Rajasthan,302091,2025-02-14,Paid Search,Returning,Yes,Low,43677
4873,Ayaan Rao,Male,1984-10-08,Kochi,Kerala,682043,2024-12-14,Paid Search,New,Yes,Medium,28719
4874,Aditya Sharma,Female,2004-04-27,Lucknow,Uttar Pradesh,226068,2026-04-25,Social Media,High Value,Yes,Medium,33173
4875,Reyansh Das,Male,1968-11-03,Patna,Bihar,800021,2026-06-25,Organic Search,At Risk,No,Medium,38792
4876,Ananya Sharma,Female,1990-08-13,Bengaluru,Karnataka,560020,2025-09-06,Referral,Returning,Yes,High,13804
4877,Sai Joshi,Male,2004-08-20,Chennai,Tamil Nadu,600064,2024-08-15,Social Media,High Value,No,High,35636
4878,Ayaan Nair,Female,1984-08-14,Lucknow,Uttar Pradesh,226027,2024-08-17,Paid Search,New,No,Medium,10233
4879,Sai Mukherjee,Female,2005-04-05,Kochi,Kerala,682011,2026-06-06,Paid Search,New,Yes,High,21527
4880,Nikhil Sharma,Female,1996-03-29,Chennai,Tamil Nadu,600091,2025-04-01,Social Media,New,No,High,27035
4881,Vikram Joshi,Female,1985-05-28,Kochi,Kerala,682032,2025-04-06,Social Media,New,No,Low,45607
4882,Vikram Nair,Male,1972-03-29,Indore,Madhya Pradesh,452025,2025-05-13,Paid Search,High Value,Yes,High,42443
4883,Aadhya Sen,Female,1994-06-15,Patna,Bihar,800014,2025-03-10,Organic Search,New,No,Low,49684
4884,Ananya Patel,Female,1998-07-31,Mumbai,Maharashtra,400087,2025-03-30,Marketplace Campaign,New,No,Medium,8792
4885,Alok Rao,Female,1985-11-15,Patna,Bihar,800037,2025-10-08,Marketplace Campaign,High Value,Yes,Low,38190
4886,Priya Mehta,Male,1986-10-07,Indore,Madhya Pradesh,452031,2026-07-27,Organic Search,New,No,Low,31165
4887,Sai Verma,Male,1971-10-10,Patna,Bihar,800081,2025-12-18,Social Media,New,No,Medium,38116
4888,Sunita Kulkarni,Female,2005-01-05,Bengaluru,Karnataka,560015,2025-07-31,Organic Search,High Value,Yes,High,23940
4889,Riya Verma,Female,1991-02-15,Ahmedabad,Gujarat,380094,2025-11-26,Direct,New,No,High,30457
4890,Divya Nair,Male,1991-09-10,Hyderabad,Telangana,500044,2025-08-18,Paid Search,New,No,High,34828
4891,Rajesh Chowdhury,Male,1979-12-05,Ahmedabad,Gujarat,380089,2025-11-11,Organic Search,New,No,Medium,27149
4892,Vikram Mehta,Female,1967-02-12,Kochi,Kerala,682016,2025-06-12,Referral,New,No,Medium,17190
4893,Diya Reddy,Female,1996-08-18,Chennai,Tamil Nadu,600067,2025-05-18,Paid Search,High Value,No,Medium,31167
4894,Poonam Agarwal,Female,1967-08-06,Jaipur,Rajasthan,302046,2025-07-02,Marketplace Campaign,High Value,Yes,High,34252
4895,Gaurav Chatterjee,Female,1991-07-03,Pune,Maharashtra,411047,2025-03-09,Referral,New,Yes,Medium,19028
4896,Neha Gupta,Female,1982-05-17,Bengaluru,Karnataka,560031,2025-07-13,Organic Search,New,Yes,Medium,49891
4897,Sunita Das,Female,1975-10-03,Kochi,Kerala,682057,2025-01-22,Organic Search,New,No,Low,42635
4898,Rohan Agarwal,Female,2001-05-29,Chennai,Tamil Nadu,600052,2024-08-07,Direct,New,No,High,42024
4899,Nikhil Das,Female,1981-04-19,Pune,Maharashtra,411029,2026-03-12,Paid Search,New,Yes,Low,17395
4900,Aarav Deshmukh,Female,1968-08-07,Mumbai,Maharashtra,400076,2025-04-23,Direct,New,No,Low,4961
4901,Ananya Bhat,Male,2006-05-07,Lucknow,Uttar Pradesh,226029,2025-12-10,Direct,High Value,No,High,20287
4902,Kavya Kulkarni,Male,1998-07-04,Delhi,Delhi,110060,2025-12-11,Social Media,New,No,Medium,22291
4903,Manish Nair,Female,1985-09-06,Bengaluru,Karnataka,560010,2024-11-23,Organic Search,High Value,Yes,Medium,7129
4904,Neha Sen,Female,1987-04-04,Chennai,Tamil Nadu,600098,2026-02-10,Organic Search,New,No,Low,42065
4905,Diya Sen,Male,1964-10-26,Delhi,Delhi,110034,2024-11-17,Organic Search,New,Yes,Low,15138
4906,Kirti Mehta,Male,1989-01-09,Hyderabad,Telangana,500019,2025-07-20,Organic Search,New,No,High,26990
4907,Ishaan Nair,Female,1980-05-12,Bengaluru,Karnataka,560096,2025-07-19,Social Media,New,No,Low,32547
4908,Aditya Agarwal,Male,1977-12-17,Bengaluru,Karnataka,560022,2024-09-11,Marketplace Campaign,New,Yes,Low,22637
4909,Divya Bhat,Male,2001-05-11,Chennai,Tamil Nadu,600092,2025-10-05,Affiliate,New,Yes,Low,2122
4910,Poonam Das,Female,1989-01-30,Pune,Maharashtra,411046,2025-02-25,Referral,New,No,Medium,10034
4911,Ishaan Das,Female,1977-07-27,Kochi,Kerala,682029,2026-06-10,Referral,High Value,No,High,13891
4912,Deepak Nair,Male,1980-11-11,Hyderabad,Telangana,500022,2025-06-10,Social Media,High Value,Yes,Low,41848
4913,Alok Nair,Female,1970-09-06,Ahmedabad,Gujarat,380035,2026-03-15,Organic Search,High Value,No,Medium,49239
4914,Pooja Sharma,Female,1968-05-27,Ahmedabad,Gujarat,380019,2025-10-14,Organic Search,New,No,Low,40840
4915,Shreya Chowdhury,Female,2001-02-25,Mumbai,Maharashtra,400032,2025-07-02,Affiliate,New,Yes,Medium,3670
4916,Arjun Sen,Female,1981-04-27,Ahmedabad,Gujarat,380092,2025-06-23,Direct,Returning,Yes,Low,19986
4917,Krishna Gupta,Female,1967-01-14,Indore,Madhya Pradesh,452019,2026-04-19,Social Media,High Value,No,High,24075
4918,Kavya Deshmukh,Male,1983-05-14,Jaipur,Rajasthan,302071,2025-09-06,Social Media,New,No,Low,31037
4919,Sanjay Chatterjee,Male,1982-05-13,Chennai,Tamil Nadu,600020,2026-04-25,Referral,High Value,Yes,Low,45693
4920,Kirti Kumar,Male,1969-01-20,Indore,Madhya Pradesh,452036,2024-10-14,Referral,At Risk,No,Medium,47622
4921,Aditya Reddy,Male,1981-06-19,Jaipur,Rajasthan,302082,2025-09-10,Organic Search,At Risk,No,Low,3261
4922,Kirti Gupta,Male,2003-07-28,Chennai,Tamil Nadu,600076,2025-05-08,Organic Search,At Risk,Yes,Medium,37488
4923,Ishaan Deshmukh,Male,1967-04-23,Jaipur,Rajasthan,302063,2025-01-18,Direct,High Value,No,High,36289
4924,Rajesh Sharma,Female,1996-12-05,Delhi,Delhi,110016,2025-01-22,Organic Search,High Value,No,Low,49199
4925,Aadhya Sen,Male,1970-03-25,Kochi,Kerala,682098,2026-05-09,Direct,New,No,Low,23806
4926,Alok Deshmukh,Male,1978-10-29,Indore,Madhya Pradesh,452015,2024-10-17,Paid Search,New,Yes,Medium,6410
4927,Gaurav Kumar,Female,1988-03-11,Bengaluru,Karnataka,560043,2026-04-30,Affiliate,New,Yes,High,28032
4928,Vivaan Singh,Female,1976-02-02,Mumbai,Maharashtra,400089,2026-07-31,Paid Search,New,Yes,Medium,33197
4929,Manish Kulkarni,Female,1999-03-28,Jaipur,Rajasthan,302044,2025-12-04,Affiliate,High Value,Yes,Low,35466
4930,Sneha Sen,Male,1997-05-18,Lucknow,Uttar Pradesh,226012,2026-03-15,Referral,New,No,Low,42226
4931,Kirti Sen,Male,1991-06-24,Bengaluru,Karnataka,560034,2026-04-22,Paid Search,New,No,Low,6730
4932,Vihaan Kumar,Female,1983-10-16,Kochi,Kerala,682072,2026-07-25,Marketplace Campaign,New,No,High,47462
4933,Nikhil Mukherjee,Male,1977-08-28,Kolkata,West Bengal,700037,2025-02-03,Organic Search,New,No,Medium,19204
4934,Rajesh Mehta,Other,1991-08-26,Indore,Madhya Pradesh,452014,2024-08-11,Social Media,New,No,Medium,43582
4935,Vihaan Agarwal,Male,1994-05-10,Chennai,Tamil Nadu,600046,2024-08-05,Organic Search,High Value,No,Medium,23479
4936,Gaurav Bhat,Female,1982-12-14,Kochi,Kerala,682056,2025-04-15,Paid Search,New,No,Low,46838
4937,Reyansh Gupta,Male,2002-12-12,Jaipur,Rajasthan,302065,2024-08-11,Organic Search,Returning,No,High,35526
4938,Priya Patel,Male,1978-03-10,Kochi,Kerala,682056,2025-11-30,Social Media,New,No,High,34107
4939,Ishaan Reddy,Male,1977-07-09,Jaipur,Rajasthan,302049,2026-02-12,Referral,New,No,High,24539
4940,Poonam Rao,Male,1983-07-12,Delhi,Delhi,110066,2026-05-10,Marketplace Campaign,Returning,Yes,High,36773
4941,Ananya Joshi,Male,1979-07-21,Kolkata,West Bengal,700065,2026-07-10,Social Media,High Value,Yes,High,7269
4942,Priya Nair,Male,2003-12-07,Jaipur,Rajasthan,302053,2025-12-29,Organic Search,High Value,No,High,24617
4943,Aadhya Mukherjee,Other,1981-08-07,Kolkata,West Bengal,700062,2025-01-20,Organic Search,New,No,High,49068
4944,Aditya Mukherjee,Male,2000-08-14,Kochi,Kerala,682095,2024-09-13,Organic Search,New,No,High,38732
4945,Deepak Chatterjee,Female,1981-09-10,Lucknow,Uttar Pradesh,226081,2025-10-26,Direct,New,No,High,35214
4946,Ayaan Gupta,Female,1976-01-25,Delhi,Delhi,110094,2024-10-20,Direct,New,No,High,44634
4947,Kavya Joshi,Female,1981-01-01,Delhi,Delhi,110012,2026-04-07,Paid Search,Returning,No,Medium,3470
4948,Poonam Patel,Male,1997-03-24,Hyderabad,Telangana,500094,2025-10-22,Referral,High Value,No,High,15339
4949,Nikhil Deshmukh,Female,1997-03-11,Chennai,Tamil Nadu,600099,2026-05-02,Referral,High Value,Yes,Medium,33375
4950,Sneha Sen,Female,1971-01-03,Chennai,Tamil Nadu,600096,2026-02-18,Affiliate,New,No,Medium,19947
4951,Aarav Rao,Male,1971-09-21,Lucknow,Uttar Pradesh,226024,2026-07-21,Referral,New,No,High,14086
4952,Manish Gupta,Female,1967-05-08,Patna,Bihar,800051,2024-11-13,Social Media,High Value,No,Medium,19452
4953,Rahul Agarwal,Male,1992-05-23,Delhi,Delhi,110024,2025-03-14,Direct,New,No,Low,41282
4954,Ananya Singh,Male,1984-07-08,Hyderabad,Telangana,500024,2025-05-18,Social Media,New,No,Medium,40964
4955,Neha Nair,Male,1993-09-01,Hyderabad,Telangana,500025,2024-10-15,Direct,New,Yes,High,43536
4956,Divya Sharma,Male,1974-01-01,Kolkata,West Bengal,700083,2025-02-15,Social Media,New,Yes,High,45945
4957,Nisha Kulkarni,Female,1983-04-12,Delhi,Delhi,110045,2025-09-24,Organic Search,New,Yes,Medium,27966
4958,Ayaan Kumar,Female,1969-05-30,Ahmedabad,Gujarat,380075,2026-03-19,Social Media,New,No,Medium,38620
4959,Reyansh Bhat,Male,2001-11-06,Lucknow,Uttar Pradesh,226092,2026-01-30,Organic Search,High Value,No,High,38496
4960,Meera Nair,Male,1973-01-14,Bengaluru,Karnataka,560075,2025-11-20,Social Media,New,No,Medium,3198
4961,Shreya Singh,Male,1988-08-05,Pune,Maharashtra,411046,2025-05-02,Social Media,New,Yes,High,43647
4962,Amit Nair,Male,1993-09-26,Chennai,Tamil Nadu,600062,2025-02-18,Paid Search,High Value,Yes,Medium,14051
4963,Shreya Gupta,Female,1991-02-17,Chennai,Tamil Nadu,600028,2024-08-12,Social Media,New,No,Medium,48819
4964,Priya Deshmukh,Male,1969-10-31,Ahmedabad,Gujarat,380070,2024-09-18,Referral,New,No,Medium,10445
4965,Ishaan Sharma,Female,1981-05-31,Kochi,Kerala,682034,2025-07-11,Social Media,High Value,No,High,3592
4966,Vikram Patel,Male,1980-12-29,Indore,Madhya Pradesh,452018,2025-09-28,Paid Search,New,Yes,High,31539
4967,Reyansh Deshmukh,Male,1971-12-22,Kolkata,West Bengal,700057,2025-12-16,Organic Search,New,Yes,Medium,10106
4968,Nikhil Kumar,Male,1974-01-23,Kolkata,West Bengal,700094,2024-08-31,Paid Search,New,No,Medium,9601
4969,Meera Das,Female,1976-05-04,Lucknow,Uttar Pradesh,226015,2025-06-19,Organic Search,High Value,No,High,13724
4970,Tanvi Singh,Female,1977-03-12,Chennai,Tamil Nadu,600067,2024-11-07,Organic Search,New,No,High,7644
4971,Ishaan Chowdhury,Female,1965-06-06,Jaipur,Rajasthan,302072,2026-06-29,Organic Search,New,No,Medium,44009
4972,Poonam Mehta,Male,1965-08-20,Patna,Bihar,800096,2026-03-19,Organic Search,New,Yes,Medium,14064
4973,Rohan Reddy,Female,1986-11-15,Lucknow,Uttar Pradesh,226054,2026-04-08,Social Media,New,Yes,Low,13815
4974,Vikram Das,Female,1991-10-30,Delhi,Delhi,110035,2025-07-24,Affiliate,New,No,Medium,25562
4975,Manish Das,Male,1994-01-01,Lucknow,Uttar Pradesh,226082,2025-09-25,Social Media,High Value,Yes,Medium,32253
4976,Ananya Kulkarni,Male,1995-08-20,Patna,Bihar,800051,2024-12-08,Organic Search,At Risk,Yes,Medium,10983
4977,Poonam Kumar,Male,2000-04-14,Ahmedabad,Gujarat,380078,2026-07-04,Direct,New,Yes,Low,47387
4978,Nisha Verma,Male,1993-03-25,Ahmedabad,Gujarat,380036,2024-11-20,Paid Search,New,Yes,Medium,12430
4979,Manish Chatterjee,Male,1989-08-30,Ahmedabad,Gujarat,380059,2026-07-06,Paid Search,New,No,High,49570
4980,Aditya Chatterjee,Female,2000-12-13,Bengaluru,Karnataka,560082,2026-06-11,Paid Search,New,Yes,High,33836
4981,Pooja Kulkarni,Female,2000-07-08,Chennai,Tamil Nadu,600029,2025-09-11,Direct,New,No,Medium,7420
4982,Sunita Das,Male,2003-04-21,Lucknow,Uttar Pradesh,226016,2026-06-28,Referral,New,No,High,33084
4983,Sai Mukherjee,Female,1997-11-27,Mumbai,Maharashtra,400052,2025-09-10,Paid Search,High Value,Yes,Medium,10370
4984,Diya Mehta,Other,1965-06-05,Mumbai,Maharashtra,400090,2025-12-12,Referral,High Value,No,High,13107
4985,Neha Sen,Male,2000-12-27,Hyderabad,Telangana,500096,2025-06-02,Direct,New,No,High,49195
4986,Sneha Sharma,Male,1976-09-15,Bengaluru,Karnataka,560080,2026-03-10,Paid Search,At Risk,No,High,9661
4987,Priya Reddy,Male,2001-02-22,Indore,Madhya Pradesh,452012,2026-07-05,Organic Search,New,Yes,Low,41112
4988,Meera Chatterjee,Male,1967-01-16,Bengaluru,Karnataka,560080,2025-11-15,Paid Search,New,Yes,Medium,42575
4989,Swati Agarwal,Male,1986-10-17,Indore,Madhya Pradesh,452096,2026-02-18,Paid Search,Returning,No,Medium,37396
4990,Sai Gupta,Male,1976-12-08,Mumbai,Maharashtra,400051,2025-05-24,Referral,New,Yes,High,40267
4991,Manish Nair,Female,1999-09-16,Kochi,Kerala,682068,2024-09-20,Social Media,New,No,Low,20375
4992,Kirti Gupta,Male,1972-09-13,Bengaluru,Karnataka,560034,2025-10-25,Social Media,New,No,Low,21721
4993,Amit Mukherjee,Female,1981-03-04,Kochi,Kerala,682054,2025-05-11,Social Media,New,Yes,High,47600
4994,Sunita Mehta,Other,1981-04-09,Lucknow,Uttar Pradesh,226051,2025-01-18,Marketplace Campaign,New,Yes,High,25884
4995,Sunita Nair,Female,1970-06-03,Kochi,Kerala,682062,2026-05-31,Organic Search,New,No,Medium,37731
4996,Nikhil Singh,Female,1980-10-01,Hyderabad,Telangana,500071,2025-12-04,Paid Search,High Value,No,Medium,5000
4997,Sunita Deshmukh,Female,1972-10-25,Kolkata,West Bengal,700042,2026-03-09,Organic Search,New,No,Medium,39036
4998,Vikram Bhat,Other,1994-06-08,Mumbai,Maharashtra,400020,2026-06-03,Paid Search,New,No,Medium,3894
4999,Ananya Gupta,Female,1974-05-30,Jaipur,Rajasthan,302034,2025-10-22,Organic Search,New,No,High,29277
5000,Rahul Rao,Male,1997-12-17,Hyderabad,Telangana,500016,2026-06-11,Social Media,New,No,Low,49989
5001,Ishaan Mukherjee,Female,1983-07-04,Mumbai,Maharashtra,400022,2025-08-29,Organic Search,New,No,Medium,11813
5002,Vikram Chowdhury,Female,1985-05-12,Ahmedabad,Gujarat,380021,2026-04-01,Social Media,New,Yes,Low,49376
5003,Sanjay Joshi,Male,1995-05-06,Ahmedabad,Gujarat,380048,2026-03-16,Social Media,High Value,No,Medium,41432
5004,Ayaan Agarwal,Male,1991-06-19,Kolkata,West Bengal,700066,2025-10-17,Organic Search,New,Yes,Medium,40396
5005,Rahul Agarwal,Male,2003-12-15,Kochi,Kerala,682015,2025-04-23,Organic Search,New,Yes,High,18842
5006,Nikhil Das,Male,1998-11-10,Delhi,Delhi,110059,2026-06-29,Organic Search,New,No,Low,2335
5007,Meera Nair,Female,1982-04-03,Mumbai,Maharashtra,400085,2025-06-04,Marketplace Campaign,New,No,Low,19676
5008,Sai Rao,Male,1979-12-11,Bengaluru,Karnataka,560028,2025-08-30,Paid Search,New,Yes,High,25507
5009,Pooja Singh,Male,1979-09-09,Patna,Bihar,800076,2025-01-07,Social Media,High Value,Yes,Medium,12067
5010,Sunita Nair,Female,1990-09-11,Lucknow,Uttar Pradesh,226036,2026-03-04,Direct,At Risk,No,Medium,28078
5011,Swati Bhat,Female,1998-12-19,Chennai,Tamil Nadu,600061,2026-01-11,Organic Search,At Risk,No,Low,10195
5012,Vikram Bhat,Male,1988-10-07,Indore,Madhya Pradesh,452045,2025-05-30,Referral,High Value,Yes,Medium,12662
5013,Vikram Agarwal,Other,1985-05-31,Jaipur,Rajasthan,302047,2025-04-23,Direct,High Value,No,Low,13999
5014,Rohan Sharma,Male,1988-06-22,Mumbai,Maharashtra,400011,2025-05-08,Paid Search,New,Yes,Low,41275
